,Unnamed: 0,Movie Title,Gross Revenue (USD),Genre,tconst,Runtime (min),IMDB Rating,Worldwide Box Office (USD)
3369,4318,Germans & Jews,"$38,100","Documentary, History, Music",tt5718290,76.0,7.6,"$38,100"
3370,4319,It's a Disaster,"$38,100",Drama,tt1995341,88.0,6.4,"$60,818"
3371,4320,Child of God,"$37,949","Documentary, Crime, History",tt1951095,104.0,5.5,"$39,324"
3372,4321,Lila & Eve,"$37,934",Documentary,tt3442990,94.0,5.8,"$179,807"
3373,4322,I Am the Blues,"$37,849","Documentary, Biography, History",tt5120042,106.0,7.8,"$37,849"
3374,4323,Golden Exits,"$37,801",Comedy,tt5687814,94.0,5.8,"$41,888"
3375,4324,Granito,"$37,790","Drama, Romance, Thriller",tt1490678,103.0,7.2,"$43,942"
3376,4325,The Heart of Nuba,"$37,788","Documentary, Sport",tt6255478,85.0,9.0,"$37,788"
3377,4328,Oolong Courtyard: KungFu School,"$37,727","Comedy, Crime, Drama",tt8549902,103.0,4.6,"$19,129,015"
3378,4329,Sleeping Beauty,"$37,710",Sci-Fi,tt1588398,101.0,5.3,"$408,680"
3379,4333,Rising from Ashes,"$37,673","Comedy, Drama",tt2088883,82.0,7.5,"$53,804"
3380,4334,78/52: Hitchcock's Shower Scene,"$37,664",Drama,tt4372240,91.0,7.3,"$46,838"
3381,4335,Paul Williams Still Alive,"$37,649","Comedy, Drama, Music",tt1956594,87.0,6.9,"$38,691"
3382,4336,Gray Matter,"$37,537",Documentary,tt4566780,85.0,3.1,"$38,034"
3383,4337,Krystal,"$37,516",Documentary,tt0835802,90.0,5.3,"$37,516"
3384,4338,On the Beach at Night Alone,"$37,489","Comedy, Crime",tt6412864,101.0,6.8,"$429,159"
3385,4339,Rudderless,"$37,440","Comedy, Drama",tt1798243,105.0,7.5,"$546,149"
3386,4340,Death by China,"$37,412","Comedy, History",tt2304583,78.0,5.3,"$38,492"
3387,4341,School Life,"$37,381","Drama, Romance, Sport",tt5475022,99.0,7.2,"$86,616"
3388,4342,NOW: In the Wings on a World Stage,"$37,200",Drama,tt3608848,97.0,7.2,"$49,591"
3389,4343,Girls vs Gangsters,"$37,115","Documentary, Music",tt7870578,120.0,3.3,"$10,265,819"
3390,4344,Return of the Hero,"$37,108","Comedy, Drama, Romance",tt7064498,90.0,6.4,"$7,362,730"
3391,4345,Breath,"$37,108","Drama, Family, History",tt1553659,115.0,6.8,"$3,322,479"
3392,4349,A Woman's Life,"$37,062",Documentary,tt5078134,119.0,6.5,"$895,944"
3393,4350,Before We Go,"$37,047",Drama,tt0443465,95.0,6.8,"$462,875"
3394,4353,Savannah,"$36,746","Drama, Thriller",tt1797487,101.0,6.0,"$37,240"
3395,4354,Searching for Ingmar Bergman,"$36,686","Drama, Romance",tt6210160,99.0,6.7,"$64,742"
3396,4356,"No Date, No Signature","$36,444",Documentary,tt6207878,104.0,7.2,"$107,368"
3397,4358,Knock Knock,"$36,336","Comedy, Drama",tt3605418,99.0,4.9,"$5,567,103"
3398,4360,The Sower,"$36,233","Documentary, Biography, History",tt6583316,117.0,7.4,"$433,112"
3399,4363,Yardie,"$36,012","Animation, Adventure, Comedy",tt5862902,101.0,5.7,"$1,551,163"
3400,4364,Welcome to Leith,"$36,010",Documentary,tt3962848,85.0,7.0,"$36,380"
3401,4365,The House of Tomorrow,"$35,821","Comedy, Drama, Romance",tt1921119,64.0,6.8,"$35,821"
3402,4367,Mumia: Long Distance Revolutionary,"$35,806",Documentary,tt2005276,120.0,7.6,"$37,731"
3403,4368,The Road Movie,"$35,757","Comedy, History, Mystery",tt6235786,67.0,6.4,"$35,757"
3404,4369,Sightseers,"$35,722",Documentary,tt2023690,88.0,6.5,"$2,122,909"
3405,4370,Not Cool,"$35,688","Biography, Drama, Family",tt3569356,93.0,4.5,"$36,026"
3406,4371,Finders Keepers,"$35,555","Action, Adventure",tt3462002,82.0,6.8,"$35,555"
3407,4374,The Raft,"$35,281","Drama, Romance",tt8116574,97.0,6.8,"$47,269"
3408,4375,"Kill Me, Deadly","$35,225",Drama,tt2022441,100.0,7.2,"$36,027"
3409,4376,Rat Film,"$35,195","Documentary, Biography",tt5840448,82.0,6.6,"$35,195"
3410,4377,A Street Cat Named Bob,"$35,070","Documentary, Biography",tt3606888,103.0,7.4,"$8,446,262"
3411,4378,Touchy Feely,"$35,022","Drama, Family, Sport",tt2364949,88.0,5.3,"$36,128"
3412,4379,Dancer,"$35,014",Documentary,tt5097070,85.0,7.9,"$1,131,649"
3413,4381,King Georges,"$35,006","Documentary, Biography, Drama",tt4092774,77.0,6.9,"$66,175"
3414,4383,Redemption,"$34,956","Animation, Action, Adventure",tt1350546,97.0,4.5,"$12,671,109"
3415,4388,Underdogs,"$34,810",Documentary,tt1634003,106.0,6.5,"$35,271"
3416,4390,Comic-Con Episode IV: A Fan's Hope,"$34,665",Drama,tt1605782,88.0,7.0,"$34,665"
3417,4391,Paul Goodman Changed My Life,"$34,605","Animation, Action, Adventure",tt1748158,89.0,6.5,"$35,671"
3418,4392,This Ain't No Mouse Music,"$34,555","Comedy, Crime, Drama",tt3723828,92.0,7.4,"$34,754"
3419,4393,Rakuen Tsuiho: Expelled from Paradise,"$34,510","Biography, Comedy, Drama",tt2859246,104.0,6.8,"$34,510"
3420,4394,Boxing Gym,"$34,502","Action, Comedy, Horror",tt1653827,91.0,7.1,"$32,476"
3421,4395,24 Frames,"$34,482",Drama,tt6777170,114.0,6.9,"$37,045"
3422,4396,Filth,"$34,321","Documentary, History",tt1450321,97.0,7.1,"$8,377,987"
3423,4398,Holy Hell,"$34,215","Adventure, Comedy, Fantasy",tt3835612,89.0,6.0,"$34,366"
3424,4402,Songs My Brothers Taught Me,"$34,195","Crime, Drama",tt3566788,98.0,6.8,"$146,937"
3425,4403,Orchestra of Exiles,"$34,188","Comedy, Mystery",tt1906443,85.0,6.7,"$34,577"
3426,4404,Censored Voices,"$34,151","Drama, Romance",tt3457376,84.0,7.4,"$41,260"
3427,4405,Dave Made a Maze,"$34,117",Horror,tt4457344,80.0,6.2,"$34,117"
3428,4406,Starred Up,"$34,100","Adventure, Drama, History",tt2567712,106.0,7.4,"$3,025,189"
3429,4407,The Forbidden Room,"$34,043","Drama, Romance",tt3066630,130.0,6.1,"$48,082"
3430,4410,The Wild Pear Tree,"$34,014",Comedy,tt6628102,188.0,8.2,"$1,696,258"
3431,4411,Killer Unicorn,"$33,901","Documentary, Biography, Romance",tt6423998,74.0,7.2,"$33,901"
3432,4413,Big Sur,"$33,621","Drama, War",tt1462411,81.0,5.8,"$37,466"
3433,4414,White Bird in a Blizzard,"$33,518","Drama, Horror, Thriller",tt2238050,91.0,6.4,"$469,701"
3434,4415,Making the Boys,"$33,443","Crime, Drama, Horror",tt1413493,90.0,6.1,"$33,443"
3435,4416,Far Out Isn't Far Enough: The Tomi Ungerer Story,"$33,428","Comedy, Drama",tt1974254,98.0,7.7,"$35,647"
3436,4417,Big Bad Wolves,"$33,232","Biography, Comedy, Drama",tt2309224,110.0,6.8,"$291,239"
3437,4418,The Unknowns,"$33,145",Documentary,tt4526922,85.0,8.8,"$51,035"
3438,4419,Super Dark Times,"$33,109",Drama,tt5112578,103.0,6.6,"$33,109"
3439,4420,The Intervention,"$32,919","Comedy, Drama, Romance",tt4872078,90.0,6.1,"$32,919"
3440,4421,Gosanja: Dae-dong-yeo Ji-do,"$32,893","Drama, Mystery, Romance",tt5973508,129.0,5.8,"$7,035,812"
3441,4422,Queen & Country,"$32,869",Drama,tt2392810,114.0,6.2,"$155,881"
3442,4423,Bert Stern: Original Madman,"$32,864",Drama,tt1223411,89.0,6.6,"$34,005"
3443,4424,Lucky Them,"$32,853","Drama, Horror, Mystery",tt1885299,97.0,6.1,"$48,995"
3444,4425,Last Cab to Darwin,"$32,848","Comedy, Romance",tt3680410,123.0,7.2,"$5,543,036"
3445,4426,The Duke of Burgundy,"$32,630",Documentary,tt2570858,104.0,6.6,"$185,147"
3446,4427,Sollers Point,"$32,608","Drama, Thriller",tt5180888,101.0,5.7,"$32,608"
3447,4428,An Elephant Sitting Still,"$32,556","Drama, Thriller",tt8020896,230.0,7.9,"$39,599"
3448,4429,I Give It a Year,"$32,514","Drama, Mystery",tt2244901,97.0,5.7,"$28,328,531"
3449,4430,Spettacolo,"$32,494","Crime, Mystery, Thriller",tt6402212,91.0,7.2,"$32,494"
3450,4431,An Acceptable Loss,"$32,427","Drama, Romance, Sci-Fi",tt7049542,102.0,4.8,"$32,427"
3451,4432,Neighboring Sounds,"$32,240",Documentary,tt2190367,131.0,7.1,"$465,082"
3452,4434,Goodland,"$32,140","Comedy, Drama, Romance",tt5022560,84.0,5.3,"$32,140"
3453,4435,Equals,"$32,095","Animation, Family",tt3111618,116.0,7.1,"$2,084,628"
3454,4437,Brimstone & Glory,"$32,059","Documentary, Biography, Drama",tt5279122,67.0,7.3,"$36,036"
3455,4438,Moynihan,"$31,970",Drama,tt8426610,102.0,7.0,"$31,970"
3456,4439,October,"$31,870","Adventure, Thriller",tt1646118,83.0,6.4,"$130,335"
3457,4442,Amira & Sam,"$31,849","Comedy, Drama, Romance",tt3139538,90.0,6.2,"$31,849"
3458,4443,The Hero of Color City,"$31,826","Drama, Romance",tt0498351,77.0,4.0,"$32,188"
3459,4444,Running from Crazy,"$31,761",Drama,tt2451742,100.0,6.6,"$33,300"
3460,4446,Table No. 21,"$31,658","Documentary, Biography, History",tt2229842,108.0,7.1,"$77,621"
3461,4447,Meet Monica Velour,"$31,649","Documentary, Biography, History",tt1291549,96.0,5.8,"$33,042"
3462,4448,Musical Chairs,"$31,478",Documentary,tt1874633,102.0,4.9,"$31,478"
3463,4450,¡He matado a mi marido!,"$31,409","Fantasy, Horror, Musical",tt4930292,108.0,7.5,"$68,017"
3464,4451,Sidemen: Long Road to Glory,"$31,399",Drama,tt5191938,77.0,8.0,"$31,399"
3465,4452,The Autobiography of Nicolae Ceausescu,"$31,396","Documentary, Biography, History",tt1646958,180.0,7.7,"$67,093"
3466,4453,Whores' Glory,"$31,313","Horror, Thriller",tt1327628,110.0,7.2,"$197,932"
3467,4454,Song One,"$31,250","Comedy, Drama, Romance",tt2182972,86.0,5.8,"$408,918"
3468,4455,Good Manners,"$31,177","Drama, Western",tt5480782,135.0,6.9,"$35,714"
3469,4456,It Felt Like Love,"$31,173","Crime, Drama",tt2328922,82.0,5.5,"$33,817"
3470,4457,"Hey, Boo: Harper Lee and 'To Kill a Mockingbird'","$31,135","Drama, Romance",tt1638979,78.0,7.4,"$31,135"
3471,4458,7 Witches,"$31,100","Drama, Horror, Thriller",tt4424722,75.0,3.6,"$31,100"
3472,4459,Signature Move,"$31,080",Romance,tt5328952,80.0,5.7,"$31,551"
3473,4460,Poor Boy,"$31,031","Crime, Drama",tt3893664,104.0,4.3,"$31,031"
3474,4463,Under the Shadow,"$30,999","Drama, Music",tt4273292,84.0,6.9,"$133,324"
3475,4465,A Ciambra,"$30,988",Documentary,tt6802896,118.0,6.9,"$104,808"
3476,4466,Phantom Boy,"$30,987","Documentary, Biography",tt1856057,84.0,6.6,"$221,016"
3477,4468,As I Open My Eyes,"$30,924","Drama, History, Horror",tt4400174,102.0,6.8,"$50,721"
3478,4469,Small Town Murder Songs,"$30,858","Drama, Romance",tt1429392,75.0,5.9,"$31,133"
3479,4470,GasLand,"$30,846","Drama, Romance",tt1558250,107.0,7.7,"$49,428"
3480,4472,A Field in England,"$30,716","Action, Crime, Drama",tt2375574,90.0,6.3,"$97,195"
3481,4473,The Wound,"$30,678","Documentary, Biography, Music",tt6333070,88.0,6.7,"$213,043"
3482,4474,Sorry Angel,"$30,628",Drama,tt7534054,132.0,6.8,"$1,636,273"
3483,4475,XX,"$30,611","Comedy, Drama",tt3322892,80.0,4.6,"$55,668"
3484,4476,The Bay,"$30,474","Drama, Thriller",tt1713476,84.0,5.6,"$1,581,252"
3485,4477,The Power of Few,"$30,444","Documentary, Biography, History",tt0817545,96.0,5.2,"$25,000"
3486,4478,Hit So Hard,"$30,402","Documentary, Biography, Drama",tt1796503,103.0,6.9,"$36,576"
3487,4479,Sophie and the Rising Sun,"$30,348","Comedy, Drama, Mystery",tt4532818,105.0,6.6,"$34,630"
3488,4480,Happy Christmas,"$30,312","Action, Thriller",tt2955096,82.0,5.5,"$30,312"
3489,4481,Nocturama,"$30,157","Documentary, Drama, Family",tt4795546,130.0,6.5,"$321,768"
3490,4482,American Teacher,"$30,150",Drama,tt1848826,81.0,6.9,"$33,144"
3491,4483,Khodorkovsky,"$30,144","Drama, Romance",tt1733525,111.0,7.0,"$294,599"
3492,4484,Muran,"$30,116","Biography, Drama, History",tt2053397,103.0,6.5,"$56,493"
3493,4485,The Seventh Fire,"$30,112","Action, Comedy, Drama",tt3263548,76.0,6.1,"$30,977"
3494,4486,The Desert Bride,"$30,110",Documentary,tt6147512,78.0,6.4,"$205,350"
3495,4487,Afterimage,"$30,093","Animation, Biography, Drama",tt5186236,98.0,7.1,"$943,029"
3496,4488,Buddy,"$29,838",Documentary,tt3033578,,4.7,"$31,203"
3497,4491,The Club,"$29,756",Drama,tt4375438,98.0,7.2,"$541,515"
3498,4492,Buñuel in the Labyrinth of the Turtles,"$29,700",Documentary,tt7336470,80.0,7.4,"$196,456"
3499,4493,No Greater Love,"$29,639","Comedy, Crime",tt1225703,109.0,6.0,"$30,247"
3500,4495,Hide Away,"$29,604",Documentary,tt1536374,88.0,5.7,"$30,655"
3501,4496,A Fierce Green Fire,"$29,570","Comedy, Drama",tt1539489,101.0,6.7,"$29,817"
3502,4497,The Dog Wedding,"$29,495",Documentary,tt3185650,96.0,8.6,"$29,495"
3503,4499,In Pursuit of Silence,"$29,440",Documentary,tt4026570,81.0,7.1,"$41,913"
3504,4500,Charm City,"$29,335","Documentary, Drama, Sport",tt8196200,108.0,7.9,"$29,335"
3505,4501,Lemon,"$29,258","Comedy, Horror, Thriller",tt1787749,85.0,8.1,"$29,258"
3506,4503,Time to Choose,"$29,233",Horror,tt5001130,100.0,7.5,"$29,233"
3507,4504,Runoff,"$29,227","Drama, Family, Romance",tt2094034,90.0,5.8,"$30,186"
3508,4505,"Westwood: Punk, Icon, Activist","$29,213","Documentary, History",tt4378628,83.0,5.9,"$386,856"
3509,4506,180° South,"$29,084",Drama,tt1407927,85.0,7.6,"$31,745"
3510,4509,A Long Way Off,"$28,951","Action, Crime, Drama",tt2386502,105.0,4.4,"$30,104"
3511,4510,Fire in the Blood,"$28,948","Comedy, Romance",tt1787067,87.0,7.7,"$28,994"
3512,4511,Multiple Sarcasms,"$28,943",Documentary,tt0984210,97.0,4.9,"$29,731"
3513,4513,The Son of No One,"$28,870","Drama, Horror, Mystery",tt1535612,90.0,5.1,"$1,091,132"
3514,4515,The Son of Joseph,"$28,753","Comedy, Crime, Drama",tt4741774,113.0,6.6,"$38,774"
3515,4516,Berlin Syndrome,"$28,660","Documentary, Drama",tt3335606,116.0,6.3,"$397,783"
3516,4517,Extraordinary Mission,"$28,649","Drama, History",tt6690310,117.0,6.2,"$22,757,764"
3517,4518,Side by Side,"$28,592",Drama,tt2014338,99.0,7.6,"$67,054"
3518,4520,King Cobra,"$28,505",Drama,tt5129682,91.0,5.6,"$81,757"
3519,4521,Long Shot: The Kevin Laue Story,"$28,449",Documentary,tt1371081,93.0,7.7,"$16,011"
3520,4522,"Rabin, the Last Day","$28,411",Drama,tt4935282,153.0,5.8,"$28,411"
3521,4524,Valley of Love,"$28,289","Documentary, Biography, History",tt4120210,91.0,5.9,"$1,264,277"
3522,4525,The Best Democracy Money Can Buy,"$28,272",Drama,tt5347158,114.0,7.6,"$29,500"
3523,4526,The We and the I,"$28,254","Crime, Drama, Romance",tt1618445,103.0,6.1,"$295,930"
3524,4527,The Wind,"$28,252",Drama,tt8426594,86.0,5.6,"$130,974"
3525,4528,Troublemakers: The Story of Land Art,"$28,140","Comedy, Drama",tt4096620,72.0,6.5,"$38,571"
3526,4529,Beneath the Harvest Sky,"$28,116","Biography, Drama, Fantasy",tt2313896,116.0,6.2,"$34,768"
3527,4530,The Cut,"$28,066","Action, Crime, Thriller",tt2245171,138.0,6.3,"$1,232,140"
3528,4533,Least Among Saints,"$28,026","Documentary, Biography, Music",tt1937222,107.0,6.5,"$28,026"
3529,4534,Endless Poetry,"$28,000","Documentary, Biography",tt4451458,128.0,7.6,"$554,706"
3530,4535,Hotel by the River,"$27,964","Action, Thriller",tt8725958,96.0,6.8,"$101,879"
3531,4536,Sacrifice,"$27,899","Action, Drama, Thriller",tt1521236,67.0,5.9,"$29,093,560"
3532,4542,Dealt,"$27,801",Documentary,tt3127902,85.0,7.6,"$30,414"
3533,4543,Horn from the Heart: The Paul Butterfield Story,"$27,782","Drama, Music",tt6777184,95.0,7.1,"$58,597"
3534,4544,On Her Shoulders,"$27,767","Drama, Horror, Sci-Fi",tt7689484,95.0,7.4,"$40,145"
3535,4545,The Villainess,"$27,741","Drama, Romance",tt6777338,129.0,6.7,"$8,737,458"
3536,4546,Killing Season,"$27,713",Drama,tt1480295,91.0,5.4,"$1,071,322"
3537,4547,30 Years of Garbage: The Garbage Pail Kids Story,"$27,643",Documentary,tt3711708,114.0,7.2,"$27,739"
3538,4548,"Like Sunday, Like Rain","$27,623","Comedy, Crime, Drama",tt3104818,104.0,6.9,"$28,208"
3539,4549,The Untamed,"$27,593","Biography, Drama, Sport",tt5265960,98.0,6.2,"$61,249"
3540,4551,In the Aisles,"$27,522",Horror,tt6263618,125.0,7.0,"$694,586"
3541,4552,The Ambassador,"$27,503",Documentary,tt2048877,93.0,7.3,"$28,102"
3542,4553,Salvation Boulevard,"$27,445","Drama, Western",tt1251743,96.0,5.3,"$89,182"
3543,4554,Take Me to the River,"$27,298",Drama,tt3142366,84.0,6.0,"$28,041"
3544,4556,You've Been Trumped,"$27,210","Comedy, Romance",tt1943873,79.0,7.5,"$65,220"
3545,4557,The Keeping Room,"$27,166","Documentary, Crime",tt2488778,95.0,6.0,"$73,922"
3546,4558,Bronx Gothic,"$27,151","Documentary, Sport",tt6709826,91.0,6.3,"$27,151"
3547,4559,Redemption Road,"$27,012",Documentary,tt1470020,95.0,5.8,"$29,384"
3548,4560,Ribbons,"$26,872","Documentary, Drama, History",tt4581734,95.0,6.2,"$27,959"
3549,4561,Peace Officer,"$26,632","Comedy, Romance",tt4079142,105.0,7.5,"$26,632"
3550,4562,Wrestle,"$26,597",Drama,tt8373280,96.0,8.5,"$26,597"
3551,4563,Milford Graves Full Mantis,"$26,566",Drama,tt8014482,91.0,8.2,"$26,566"
3552,4564,Unlocking the Cage,"$26,560","Action, Crime, Drama",tt5016028,91.0,7.0,"$27,284"
3553,4565,Here,"$26,464","Documentary, Music, Musical",tt1127886,126.0,6.0,"$31,428"
3554,4569,Love & Taxes,"$26,414","Comedy, Drama, Romance",tt3596382,90.0,7.2,"$33,150"
3555,4570,The Daughter,"$26,376","Action, Crime, Drama",tt2084883,87.0,6.4,"$1,505,434"
3556,4574,The Sweeney,"$26,345","Drama, Romance, Thriller",tt0857190,112.0,6.1,"$7,708,312"
3557,4575,Broadway Idiot,"$26,311","Comedy, Drama",tt2689966,81.0,7.7,"$27,595"
3558,4576,Front Cover,"$26,305","Documentary, Biography",tt3185602,87.0,6.1,"$26,409"
3559,4577,Kill List,"$26,297","Documentary, History",tt1788391,95.0,6.4,"$450,275"
3560,4578,Donnybrook,"$26,284","Drama, Thriller",tt7087210,101.0,5.7,"$26,284"
3561,4579,The Charmer,"$26,167","Action, Thriller",tt5668850,100.0,6.7,"$106,379"
3562,4580,The Misandrists,"$26,123","Drama, Horror",tt5518756,91.0,4.9,"$26,123"
3563,4581,Jane's Journey,"$26,107","Documentary, Biography, History",tt1326283,107.0,7.3,"$217,615"
3564,4582,Hitler's Children,"$26,083","Drama, Romance",tt2359085,59.0,7.4,"$28,663"
3565,4585,The Eyes of My Mother,"$25,981","Action, Biography, Drama",tt5225338,76.0,6.2,"$29,539"
3566,4586,Sembene!,"$25,947","Comedy, Drama, Music",tt4344782,89.0,7.1,"$28,059"
3567,4587,"Tuesday, After Christmas","$25,866","Comedy, Drama",tt1470024,99.0,7.0,"$245,833"
3568,4588,Ping Pong Summer,"$25,781","Documentary, War",tt2402985,92.0,5.4,"$52,909"
3569,4589,Ridge Runners,"$25,762","Comedy, Drama, Romance",tt4872260,81.0,3.8,"$26,019"
3570,4590,Chevalier,"$25,676","Horror, Mystery, Thriller",tt3526706,105.0,6.3,"$77,590"
3571,4591,For Sama,"$25,522",Drama,tt9617456,95.0,8.8,"$1,374,201"
3572,4592,Waiting for Forever,"$25,517",Drama,tt1296898,95.0,6.0,"$25,517"
3573,4593,Mr. Right,"$25,369",Reality-TV,tt2091935,95.0,6.3,"$607,595"
3574,4595,The Worst Movie Ever!,"$25,206","Action, Horror, Thriller",tt1801113,76.0,4.0,"$25,206"
3575,4597,End of the Century,"$25,183","Drama, Thriller",tt9845398,84.0,7.2,"$79,607"
3576,4598,Tiger Eyes,"$25,163","Action, Drama, Sci-Fi",tt1748260,92.0,6.4,"$27,160"
3577,4600,Nobody Walks,"$24,995","Comedy, Drama, Romance",tt1907731,83.0,5.3,"$25,342"
3578,4601,A Monster with a Thousand Heads,"$24,852","Documentary, War",tt4569240,74.0,6.6,"$26,865"
3579,4602,The Lucky Man,"$24,813","Drama, History, War",tt3458760,98.0,5.7,"$25,015"
3580,4603,"Pink Ribbons, Inc.","$24,784","Comedy, Crime, Music",tt2035599,97.0,7.3,"$26,608"
3581,4604,The Day After,"$24,746",Drama,tt6462506,92.0,7.0,"$166,022"
3582,4605,Swimming with Men,"$24,708","Comedy, Drama",tt6532374,96.0,6.3,"$1,377,748"
3583,4606,Naples '44,"$24,620",Drama,tt3886508,80.0,6.7,"$24,863"
3584,4608,Sound of Noise,"$24,376",Drama,tt1278449,102.0,7.2,"$456,366"
3585,4609,Radio Dreams,"$24,356",Drama,tt3990782,93.0,6.1,"$27,836"
3586,4610,The Citizen,"$24,296",Drama,tt1942989,99.0,7.0,"$48,767"
3587,4611,No Home Movie,"$24,132","Adventure, Drama",tt4881016,115.0,6.6,"$32,757"
3588,4612,Harvest,"$24,073",Documentary,tt1302001,102.0,5.3,"$24,657"
3589,4615,Radio Unnameable,"$24,017","Action, Comedy, Crime",tt1541153,87.0,7.2,"$24,090"
3590,4616,Vazante,"$23,884",Comedy,tt4673790,116.0,6.1,"$25,091"
3591,4617,Behind the Burly Q,"$23,859",Drama,tt1510907,97.0,6.6,"$23,889"
3592,4618,Kill Me Three Times,"$23,840",Drama,tt2393845,90.0,5.9,"$101,807"
3593,4619,The Last Days on Mars,"$23,838",Documentary,tt1709143,98.0,5.5,"$187,191"
3594,4620,Death House,"$23,833",Documentary,tt2984576,95.0,3.0,"$23,833"
3595,4621,Immigration Tango,"$23,812","Adventure, Comedy, Romance",tt1415269,92.0,3.5,"$24,554"
3596,4622,Attenberg,"$23,787",Drama,tt1691323,97.0,6.2,"$134,503"
3597,4623,Disturbing the Peace,"$23,688",Documentary,tt5503512,87.0,7.5,"$25,287"
3598,4624,Otter 501,"$23,656","Horror, Sci-Fi, Thriller",tt2103227,85.0,7.8,"$24,449"
3599,4625,Lost Bohemia,"$23,584","Drama, Romance",tt1763245,77.0,8.7,"$23,584"
3600,4626,"A Woman, a Part","$23,562","Crime, Drama, Thriller",tt4637878,97.0,5.4,"$23,562"
3601,4627,Letter from Masanjia,"$23,481","Animation, Sci-Fi, Thriller",tt6390580,75.0,8.0,"$23,481"
3602,4628,Simple Creature,"$23,470","Biography, Drama, Thriller",tt1558259,92.0,4.0,"$23,918"
3603,4629,Asako I & II,"$23,451",Documentary,tt7112154,119.0,6.6,"$627,102"
3604,4630,Elena,"$23,278",Documentary,tt1925421,109.0,7.3,"$25,788"
3605,4633,Jimmy P.,"$23,220",Drama,tt2210834,117.0,6.1,"$1,470,582"
3606,4634,Can't Stand Losing You: Surviving the Police,"$23,193","Documentary, Sport",tt1610013,79.0,6.8,"$23,262"
3607,4635,For Ahkeem,"$23,136","Action, Sci-Fi, Thriller",tt5119268,90.0,7.6,"$23,136"
3608,4636,The Departure,"$23,100","Comedy, Drama",tt6509432,87.0,7.0,"$24,662"
3609,4637,Video Games: The Movie,"$23,043",Horror,tt3214002,101.0,6.1,"$23,043"
3610,4638,Goat,"$23,020","Comedy, Drama",tt3858912,75.0,6.3,"$23,020"
3611,4640,The Iran Job,"$23,019","Documentary, Drama, Sport",tt1753846,90.0,7.1,"$23,115"
3612,4641,The Recall,"$22,943","Documentary, Music",tt5669936,90.0,4.4,"$112,357"
3613,4642,Struck by Lightning,"$22,930","Action, Drama, History",tt1791614,90.0,6.3,"$28,378"
3614,4643,The Final Wish,"$22,912","Animation, Comedy, Drama",tt9109306,95.0,4.2,"$95,215"
3615,4644,R100,"$22,770","Drama, Fantasy, Mystery",tt2914838,99.0,6.1,"$24,956"
3616,4645,Happy Valley,"$22,710",Documentary,tt2171902,98.0,7.1,"$23,868"
3617,4646,Greenwich Village: Music That Defined a Generation,"$22,560","Documentary, Biography, Drama",tt1941541,92.0,7.1,"$23,701"
3618,4647,Black Death,"$22,554","Crime, Drama",tt1181791,102.0,6.4,"$272,445"
3619,4648,Rocks in My Pockets,"$22,518","Drama, Music, Mystery",tt2961890,88.0,7.7,"$34,236"
3620,4649,Winter's Tale,"$22,451","Comedy, Drama, Music",tt1837709,118.0,6.2,"$30,800,231"
3621,4650,My Scientology Movie,"$22,450",Comedy,tt5111874,99.0,6.7,"$2,130,866"
